RA        DEC         Epoch    RA        DEC     MAG    Title  
00204550,+32.544100, 2000.00, -00.026, -00.014, 5.79,   1632 
00203590,+08.112500, 2000.00, -00.002, +00.008, 5.37,   1635 
00205450,+10.583700, 2000.00, -00.046, -00.028, 6.56,   1663 
00210730,+37.580700, 2000.00, +00.060, -00.040, 5.18,   1671 
00203900,-69.373000, 2000.00, -00.007, +00.000, 5.51,   1685 
00213120,-28.585400, 2000.00, +00.040, -00.074, 5.18,   1737 
00214630,-20.032800, 2000.00, +00.071, -00.005, 5.12,   1760 
00222550,+13.285700, 2000.00, +00.062, +00.021, 6.23,   1796 
00212860,-77.253700, 2000.00, +00.002, -00.010, 5.97,   1801 
00225180,-12.123400, 2000.00, +00.394, +00.061, 6.39,   1835 
00231260,-31.021000, 2000.00, +00.029, -00.003, 6.55,   1909 
00240200,+38.343800, 2000.00, -00.007, -00.023, 7.39,   1967 
00241560,+52.011200, 2000.00, +00.013, -00.004, 5.57,   1976 
00244750,+61.495200, 2000.00, +00.012, -00.001, 5.40,   2011 
00242970,-02.130900, 2000.00, -00.033, -00.044, 6.07,   2023 
00250640,+53.024900, 2000.00, +00.023, -00.002, 5.74,   2054 
00252420,+01.562300, 2000.00, -00.013, -00.015, 5.77,   2114 
00254510,-77.151500, 2000.00, +02.215, +00.324, 2.80,   2151 
00261700,-42.182200, 2000.00, +00.203, -00.396, 2.39,   2261 
00261220,-43.404800, 2000.00, +00.109, +00.029, 3.94,   2262 
00263740,-00.025900, 2000.00, +00.073, -00.001, 6.19,   2273 
00271470,-25.325000, 2000.00, +00.036, -00.019, 5.98,   2363 
00280290,+17.533500, 2000.00, +00.117, +00.021, 5.06,   2411 
00281370,+44.234000, 2000.00, +00.089, -00.016, 5.17,   2421 
00275570,-33.002600, 2000.00, -00.019, -00.052, 4.81,   2429 
00281270,+16.264200, 2000.00, +00.019, -00.015, 6.06,   2436 
00282010,+10.112300, 2000.00, +00.046, -00.207, 6.04,   2454 
00282110,-20.200600, 2000.00, -00.116, -00.114, 6.43,   2475 
00282640,-39.545400, 2000.00, +00.130, -00.036, 5.43,   2490 
00285660,+36.540000, 2000.00, -00.011, +00.003, 6.26,   2507 
00284310,-50.315800, 2000.00, +00.150, -00.002, 6.26,   2529 
00305500,+77.011000, 2000.00, +00.337, -00.038, 6.21,   2589 
00301990,+59.583800, 2000.00, +00.017, -00.012, 5.94,   2626 
00300730,+29.450600, 2000.00, +00.041, -00.054, 5.23,   2628 
00295190,-14.515100, 2000.00, +00.144, -00.032, 6.14,   2630 
00294890,-32.070000, 2000.00, -00.004, -00.054, 6.57,   2632 
00300240,-03.572600, 2000.00, +00.011, -00.012, 5.72,   2637 
00302270,-23.471600, 2000.00, -00.024, +00.013, 5.19,   2696 
00302780,-40.562200, 2000.00, -00.001, +00.021, 6.19,   2724 
00302610,-48.125400, 2000.00, +00.129, -00.088, 5.69,   2726 
00312530,+66.311000, 2000.00, +00.023, -00.006, 6.18,   2729 
00312560,+33.345400, 2000.00, +00.047, -00.019, 5.87,   2767 
00314640,+54.312000, 2000.00, +00.045, -00.010, 4.73,   2772 
00314120,+52.502200, 2000.00, -00.053, -00.019, 5.60,   2774 
00312500,-48.481300, 2000.00, +00.143, +00.017, 4.77,   2834 
00313270,-62.572900, 2000.00, +00.090, -00.054, 4.37,   2884 
00313360,-62.575700, 2000.00, +00.101, -00.056, 4.54,   2885 
00322680,+43.294100, 2000.00, +00.018, -00.010, 6.70,   2888 
00331930,+70.585400, 2000.00, +00.028, -00.004, 6.42,   2904 
00330000,+62.555400, 2000.00, +00.003, -00.003, 4.16,   2905 
00323550,+20.174000, 2000.00, +00.135, -00.047, 5.38,   2910 
00322380,+06.572000, 2000.00, +00.035, +00.002, 5.67,   2913 
00323450,+27.345000, 2000.00, -00.017, -00.015, 6.67,   2924 
00324910,+28.164900, 2000.00, -00.006, +00.007, 6.30,   2942 
00331040,+54.534200, 2000.00, +00.071, -00.042, 5.93,   2952 
00324380,-63.015200, 2000.00, +00.081, -00.038, 5.09,   3003 
