00.0528 , -07.66532823 ,  6.97
00.0528 , -61.22566452 ,  8.82
00.0528 , +22.22467477 ,  9.13
00.0529 , +34.10565584 ,  7.86
00.0531 , -09.61729691 ,  7.13
00.0533 , +76.28582649 ,  8.78
00.0534 , +53.17169568 ,  7.23
00.0535 , -61.30989474 ,  7.36
00.0536 , -51.26045604 ,  7.36
00.0536 , +43.40143611 ,  8.47
00.0539 , +55.70990230 ,  6.99
00.0540 , +45.81245496 ,  8.20
00.0540 , +44.46868671 ,  8.36
00.0541 , +58.31365552 ,  8.22
00.0541 , +13.39628227 ,  5.55
00.0543 , -15.36550173 ,  8.60
00.0544 , +17.84032678 ,  7.75
00.0547 , +47.08729369 ,  8.47
00.0552 , -41.75288210 ,  7.51
00.0552 , +12.52743978 ,  8.91
00.0554 , +18.23536692 ,  7.45
00.0555 , -68.81162782 ,  8.99
00.0555 , +18.07622626 ,  8.58
00.0556 , +24.56904604 ,  6.90
00.0557 , +49.62234797 ,  7.55
00.0558 , +44.73937991 ,  7.93
00.0600 , -39.13751717 ,  8.55
00.0600 , +28.27696051 ,  6.62
00.0601 , +16.45207976 ,  7.89
00.0603 , +24.91664125 ,  7.51
00.0603 , +63.67965857 ,  7.36
00.0603 , +53.27691513 ,  8.66
00.0604 , -84.09820798 ,  8.51
00.0604 , +40.41853643 ,  6.65
00.0608 , +09.71496461 ,  7.80
00.0608 , +00.12143808 ,  8.21
00.0609 , -29.15139035 ,  7.90
00.0611 , +87.88938595 ,  8.94
00.0613 , -01.88705095 ,  8.69
00.0614 , -32.81635348 ,  8.57
00.0615 , -55.49869634 ,  8.89
00.0615 , +58.43668966 ,  5.98
00.0616 , -64.24051492 ,  7.92
00.0616 , -10.77847003 ,  7.60
00.0618 , -01.23801760 ,  8.22
00.0618 , -49.07509405 ,  5.70
00.0618 , -65.83919547 , 12.17
00.0619 , -12.01719883 ,  8.75
00.0620 , +40.89871965 ,  6.93
00.0620 , +60.45712221 ,  7.97
00.0620 , +68.63612309 ,  8.06
00.0624 , -18.03825665 ,  7.31
00.0625 , +42.75275856 ,  8.35
00.0626 , +64.19616859 ,  5.57
00.0633 , +43.78227474 ,  8.87
00.0635 , +28.55343687 ,  6.68
00.0635 , +56.51450029 ,  8.05
00.0636 , +29.02193518 ,  6.07
00.0638 , +33.65427137 ,  8.51
00.0638 , -36.08467578 ,  7.71
00.0639 , -24.62067192 ,  8.56
00.0640 , +70.16926509 ,  8.26
00.0641 , +56.32466451 ,  8.62
00.0646 , -04.34981191 ,  8.21
00.0646 , +23.49381547 ,  8.72
00.0647 , -70.58944075 ,  8.03
00.0650 , -23.10742543 ,  6.19
00.0650 , +20.55974087 ,  8.22
00.0650 , +31.13044847 ,  7.93
00.0652 , +01.86101143 ,  8.98
00.0653 , -38.87768936 ,  6.91
00.0653 , -55.16079775 ,  8.79
00.0653 , -03.62572272 ,  8.23
00.0656 , +38.20259978 ,  8.83
00.0656 , -43.98527000 ,  7.62
00.0659 , -40.41400635 ,  8.96
00.0659 , +53.97486354 ,  8.97
00.0701 , +22.84448874 ,  8.29
00.0702 , +05.28802852 ,  8.30
00.0702 , -18.82075644 ,  8.26
00.0704 , +06.87560716 ,  7.44
00.0706 , +85.40485204 ,  8.20
00.0707 , -15.85008750 ,  8.68
00.0707 , -30.56157424 ,  8.65
00.0708 , -37.92914178 ,  8.41
00.0709 , +72.77522493 ,  8.42
00.0710 , +34.85379559 ,  8.86
00.0711 , +46.75702172 ,  7.92
00.0712 , +06.20432213 ,  8.85
00.0713 , -76.73091557 ,  7.56
00.0713 , +73.21031615 ,  7.88
00.0714 , +20.55571109 ,  7.99
00.0715 , -41.88961116 ,  8.23
00.0716 , -27.39777661 ,  8.52
00.0718 , -17.38703103 ,  6.20
00.0718 , +07.70357212 ,  7.64
00.0719 , +01.66508782 ,  8.95
00.0722 , -56.83685592 ,  7.48
00.0722 , -25.35632439 ,  7.06
00.0722 , +26.45088655 ,  7.33
00.0722 , -11.03336416 ,  8.98
00.0723 , -11.61292585 ,  8.24
00.0725 , -40.47958534 ,  8.53
00.0725 , -77.49416581 ,  8.40
00.0728 , -56.01154749 ,  7.48
00.0729 , +17.30273637 ,  8.46
00.0731 , +24.32121026 ,  8.57
00.0732 , -23.81894320 ,  8.70
00.0732 , +32.00877870 ,  8.50
00.0734 , -60.64172798 ,  8.37
00.0735 , +31.66904954 ,  6.87
00.0736 , -62.31507712 ,  7.50
00.0736 , -86.03877612 ,  7.39
00.0737 , -45.11929768 ,  8.19
00.0737 , +52.77298980 ,  7.56
00.0737 , +53.52653764 ,  8.37
00.0737 , +40.07851976 ,  7.39
00.0737 , +40.14799609 ,  6.73
00.0739 , -66.89539355 ,  8.66
00.0740 , +01.09425779 ,  8.25
00.0740 , -07.92129475 ,  8.47
00.0740 , +39.03491283 ,  8.01
00.0740 , -65.93227482 ,  6.83
00.0742 , -46.54467295 ,  8.79
00.0743 , +37.18548226 ,  7.44
00.0744 , -02.54868621 ,  6.43
00.0746 , -22.50847542 ,  5.93
00.0747 , -05.48598739 ,  8.85
00.0748 , -11.12904586 ,  8.55
00.0750 , +38.72179052 ,  7.66
00.0751 , +55.57701937 ,  7.82
00.0754 , -51.25786512 ,  8.21
00.0759 , -14.22671354 ,  8.85
00.0759 , -78.21097486 ,  7.79
00.0759 , -18.68470818 ,  7.58
00.0800 , -07.54477340 ,  7.85
00.0800 , -78.59876143 ,  7.18
00.0800 , +29.83750636 ,  7.54
00.0801 , +31.39121911 ,  7.12
00.0802 , -45.38213796 ,  8.84
00.0803 , -33.52933371 ,  5.67
00.0804 , +53.79639636 ,  8.15
